,url
4111,/buettikofers-shrew
4112,/gilliards-flying-fox
4113,/hairy-tailed-bolo-mouse
4114,/striped-hairy-nosed-bat
4115,/chestnut-sac-winged-bat
4116,/collared-tuco-tuco
4117,/fair-brocket
4118,/hotsons-jerboa
4119,/theobalds-tomb-bat
4120,/eumops-ferox
4121,/kolan-vole
4122,/round-eared-tube-nosed-fruit-bat
4123,/social-tuco-tuco
4124,/eisentrauts-striped-mouse
4125,/heather-shrew
4126,/osgoods-rat
4127,/king-horseshoe-bat
4128,/merida-small-eared-shrew
4129,/wards-field-mouse
4130,/big-eared-kangaroo-rat
4131,/pygmy-long-eared-bat
4132,/argentine-swamp-rat
4133,/coopers-mountain-squirrel
4134,/ganzu-vole
4135,/javan-thick-thumbed-bat
4136,/western-broad-nosed-bat
4137,/western-chestnut-mouse
4138,/western-sucker-footed-bat
4139,/country-mouse
4140,/dents-shrew
4141,/macconnells-bat
4142,/rudds-mouse
4143,/bidentate-yellow-eared-bat
4144,/keasts-tube-nosed-fruit-bat
4145,/yemeni-mouse-tailed-bat
4146,/hoary-wattled-bat
4147,/lesser-large-headed-shrew
4148,/long-clawed-mole-vole
4149,/malayan-slit-faced-bat
4150,/greater-mindanao-shrew
4151,/cherries-pocket-gopher
4152,/nesoryzomys-fernandinae
4153,/sculptor-squirrel
4154,/somali-serotine
4155,/hairy-big-eyed-bat
4156,/hon-khoai-squirrel
4157,/kobayashis-bat
4158,/abrothrix-andinus
4159,/caucasian-mountain-ground-squirrel
4160,/geelvink-bay-flying-fox
4161,/hagens-flying-squirrel
4162,/oligoryzomys-fulvescens
4163,/broad-eared-bat
4164,/davao-squirrel
4165,/hatts-vesper-rat
4166,/kinabalu-shrew
4167,/lemming-vole
4168,/white-ankled-mouse
4169,/cozumelan-golden-bat
4170,/jentinks-flying-squirrel
4171,/mountain-noctule
4172,/white-lined-broad-nosed-bat
4173,/colombian-bonneted-bat
4174,/inornate-squirrel
4175,/lake-baikal-mountain-vole
4176,/long-tailed-birch-mouse
4177,/caucasus-field-mouse
4178,/christies-big-eared-bat
4179,/oligoryzomys-nigripes
4180,/pearsons-horseshoe-bat
4181,/tullbergs-soft-furred-mouse
4182,/cape-spiny-mouse
4183,/gerbil-mouse
4184,/large-luzon-forest-rat
4185,/peruvian-small-eared-shrew
4186,/cape-hairy-bat
4187,/manavi-long-fingered-bat
4188,/peromyscus-schmidlyi
4189,/rhinolophus-hilli
4190,/zempoaltpec-vole
4191,/fardouliss-blossom-bat
4192,/greenish-yellow-bat
4193,/chinese-scrub-vole
4194,/flat-haired-mouse
4195,/harringtons-rat
4196,/rock-loving-mouse
4197,/puerto-rican-long-nosed-bat
4198,/adams-horseshoe-bat
4199,/ansells-epauletted-fruit-bat
4200,/habromys-schmidlyi
4201,/ultimate-shrew
4202,/chengs-jird
4203,/least-dwarf-shrew
4204,/anoura-peruana
4205,/harringtons-gerbil
4206,/small-mouse-tailed-bat
4207,/thomass-sac-winged-bat
4208,/artibeus-schwartzi
4209,/dulzura-kangaroo-rat
4210,/least-horseshoe-bat
4211,/mackilligins-gerbil
4212,/slender-rat
4213,/white-bellied-rat
4214,/beatrixs-bat
4215,/hairy-legged-myotis
4216,/mentawai-rat
4217,/yemeni-mouse
4218,/awash-multimammate-mouse
4219,/bannisters-rat
4220,/blackish-small-eared-shrew
4221,/tiny-tuco-tuco
4222,/miniopterus-tao
4223,/galagoides-kumbirensis
4224,/greater-congo-shrew
4225,/lesser-gray-brown-musk-shrew
4226,/andersons-shrew
4227,/common-rufous-nosed-rat
4228,/lasiurus-atratus
4229,/oaxacan-pocket-gopher
4230,/sandstone-false-antechinus
4231,/savanna-swamp-shrew
4232,/tickells-bat
4233,/white-bellied-big-eared-bat
4234,/andersens-fruit-eating-bat
4235,/hilgendorfs-tube-nosed-bat
4236,/rusty-bellied-brush-furred-rat
4237,/buchara-shrew
4238,/singapore-whiskered-bat
4239,/variable-pocket-gopher
4240,/agag-gerbil
4241,/large-eared-vole
4242,/recife-broad-nosed-bat
4243,/davids-myotis
4244,/greenhalls-dog-faced-bat
4245,/thick-eared-bat
4246,/bartelss-rat
4247,/flamarions-tuco-tuco
4248,/foas-red-colobus
4249,/kerkennah-islands-gerbil
4250,/sulawesi-naked-backed-fruit-bat
4251,/delanys-mouse
4252,/eisentrauts-mouse-shrew
4253,/ochre-bush-squirrel
4254,/temotu-flying-fox
4255,/bahaman-funnel-eared-bat
4256,/great-stripe-faced-bat
4257,/greater-dwarf-shrew
4258,/malayan-pygmy-shrew
4259,/black-tailed-hutia
4260,/blyths-vole
4261,/darin-small-eared-shrew
4262,/kimberley-rock-rat
4263,/austro-hungarian-wolf
4264,/bobrinskis-jerboa
4265,/delacours-marmoset-rat
4266,/feltens-myotis
4267,/lows-squirrel
4268,/southern-palawan-tree-squirrel
4269,/apeco-oldfield-mouse
4270,/jalapan-pine-vole
4271,/lacustrine-vole
4272,/neills-long-tailed-giant-rat
4273,/owls-spiny-rat
4274,/tildas-yellow-shouldered-bat
4275,/dusky-pipistrelle
4276,/lesser-angolan-epauletted-fruit-bat
4277,/lesser-woolly-bat
4278,/szechuan-vole
4279,/frasers-musk-shrew
4280,/pale-gray-shrew
4281,/small-vesper-mouse
4282,/gobi-altai-mountain-vole
4283,/tawitawi-forest-rat
4284,/vernays-climbing-mouse
4285,/bornean-mountain-ground-squirrel
4286,/unduavi-gracile-opossum
4287,/aceh-rat
4288,/black-spined-atlantic-tree-rat
4289,/underwoods-bonneted-bat
4290,/nesomys-narindaensis
4291,/hypsugo-anthonyi
4292,/so-tom-free-tailed-bat
4293,/somali-dwarf-shrew
4294,/days-shrew
4295,/niangara-free-tailed-bat
4296,/southeast-asian-long-fingered-bat
4297,/tawny-tuco-tuco
4298,/batess-shrew
4299,/delicate-mouse
4300,/himalayan-shrew
4301,/mottled-tuco-tuco
4302,/swarthy-gerbil
4303,/thick-tailed-shrew
4304,/palawan-shrew
4305,/pale-pygmy-jerboa
4306,/caucasian-pygmy-shrew
4307,/chestnut-short-tailed-bat
4308,/rothschilds-woolly-rat
4309,/slender-yellow-bat
4310,/prince-of-wales-flying-squirrel
4311,/maclauds-horseshoe-bat
4312,/savanna-path-shrew
4313,/spiny-long-footed-rat
4314,/stolzmanns-crab-eating-rat
4315,/manipur-white-toothed-rat
4316,/micronomus
4317,/anatolian-vole
4318,/crocidura-phanluongi
4319,/free-state-pygmy-mouse
4320,/tropical-pocket-gopher
4321,/long-footed-shrew
4322,/new-mexico-shrew
4323,/tibetan-shrew
4324,/forest-pipistrelle
4325,/guatemalan-vole
4326,/johnstons-forest-shrew
4327,/majors-pine-vole
4328,/notiomys
4329,/western-water-rat
4330,/atlantic-bamboo-rat
4331,/hoffmanns-rat
4332,/kamchatka-shrew
4333,/masked-white-tailed-rat
4334,/montane-white-toothed-shrew
4335,/rohus-bat
4336,/simalur-rat
4337,/flat-headed-vole
4338,/guyenne-spiny-rat
4339,/las-cajas-water-mouse
4340,/thomass-shaggy-bat
4341,/elongated-shrew
4342,/neumanns-grass-rat
4343,/robertss-flat-headed-bat
4344,/stolikas-mountain-vole
4345,/sumatran-giant-shrew
4346,/tiny-serotine
4347,/globicephala-etruriae
4348,/christys-dormouse
4349,/enderss-small-eared-shrew
4350,/feltens-vole
4351,/indochinese-short-tailed-shrew
4352,/little-big-eared-bat
4353,/ribboned-rope-squirrel
4354,/umboi-tube-nosed-fruit-bat
4355,/bokermanns-nectar-bat
4356,/crocidura-guy
4357,/eastern-chestnut-mouse
4358,/gerbes-vole
4359,/narrow-winged-pipistrelle
4360,/san-cristobal-shrew
4361,/thaelers-pocket-gopher
4362,/large-eared-slit-faced-bat
4363,/new-guinean-jumping-mouse
4364,/taiwan-big-eared-bat
4365,/white-bellied-luzon-tree-rat
4366,/malaita-tube-nosed-fruit-bat
4367,/mongolian-vole
4368,/percivals-trident-bat
4369,/taita-shrew
4370,/mongolian-silver-vole
4371,/setzers-mouse-tailed-dormouse
4372,/tates-three-striped-dasyure
4373,/tropical-small-eared-shrew
4374,/greater-tube-nosed-bat
4375,/huberts-multimammate-mouse
4376,/japanese-short-tailed-bat
4377,/mindanao-hairy-tailed-rat
4378,/slender-shrew
4379,/asiatic-short-tailed-shrew
4380,/ferreiras-spiny-tree-rat
4381,/panamanian-spiny-pocket-mouse
4382,/mus-lepidoides
4383,/bushy-tailed-hairy-footed-gerbil
4384,/caatinga-vesper-mouse
4385,/cursor-grass-mouse
4386,/eastern-rat
4387,/kashmir-pygmy-shrew
4388,/allens-yellow-bat
4389,/claras-echymipera
4390,/short-eared-bat
4391,/japanese-noctule
4392,/nagtglass-african-dormouse
4393,/whiteheads-spiny-rat
4394,/danchietas-fruit-bat
4395,/damara-woolly-bat
4396,/holochilus-chacarius
4397,/lesser-dwarf-shrew
4398,/myotis-fimbriatus
4399,/santa-cruz-mouse
4400,/stripe-headed-round-eared-bat
4401,/eastern-cordillera-small-footed-shrew
4402,/nigerian-gerbil
4403,/palawan-montane-squirrel
4404,/babaults-mouse-shrew
4405,/gray-bellied-pygmy-mouse
4406,/mindanao-squirrel
4407,/northern-freetail-bat
4408,/trues-vole
4409,/eastern-striped-bandicoot
4410,/blanfords-bat
4411,/cuban-evening-bat
4412,/long-tailed-mountain-shrew
4413,/mount-isarog-shrew-mouse
4414,/vinogradovs-jerboa
4415,/burts-deer-mouse
4416,/fringe-tailed-gerbil
4417,/iranian-shrew
4418,/talamancan-small-eared-shrew
4419,/budins-chinchilla-rat
4420,/royles-mountain-vole
4421,/sichuan-field-mouse
4422,/tiny-yellow-bat
4423,/perameles-allinghamensis
4424,/cinderella-shrew
4425,/lesser-long-tongued-bat
4426,/lesser-woolly-horseshoe-bat
4427,/podolsk-mole-rat
4428,/venezuelan-fish-eating-rat
4429,/akodon-azarae
4430,/algerian-gerbil
4431,/maximowiczs-vole
4432,/flores-shrew
4433,/minor-red-bat
4434,/rumpi-mouse-shrew
4435,/zambian-mole-rat
4436,/african-smoky-mouse
4437,/anchietas-pipistrelle
4438,/dainty-fat-mouse
4439,/grandidiers-tufted-tailed-rat
4440,/greater-round-eared-bat
4441,/tiny-pipistrelle
4442,/collared-pipistrelle
4443,/croslet-horseshoe-bat
4444,/fly-river-water-rat
4445,/giant-roundleaf-bat
4446,/liechtensteins-pine-vole
4447,/ranee-mouse
4448,/van-sungs-shrew
4449,/white-faced-spiny-tree-rat
4450,/big-crested-mastiff-bat
4451,/bolivian-tuco-tuco
4452,/ceram-rat
4453,/kongana-shrew
4454,/lesser-small-toothed-rat
4455,/suriname-lowland-forest-cottontail
4456,/acuminate-horseshoe-bat
4457,/azaras-tuco-tuco
4458,/chiriqui-brown-mouse
4459,/colombian-small-eared-shrew
4460,/greater-large-headed-shrew
4461,/long-footed-rat
4462,/shansei-vole
4463,/somali-pygmy-gerbil
4464,/greater-forest-shrew
4465,/malayan-free-tailed-bat
4466,/midas-free-tailed-bat
4467,/new-britain-naked-backed-fruit-bat
4468,/rothschilds-zokor
4469,/siberut-flying-squirrel
4470,/white-winged-serotine
4471,/central-american-least-shrew
4472,/heuglins-striped-grass-mouse
4473,/kintampo-rope-squirrel
4474,/zanj-sun-squirrel
4475,/brown-fruit-eating-bat
4476,/daviess-big-eared-bat
4477,/maule-tuco-tuco
4478,/stone-dormouse
4479,/underwoods-pocket-gopher
4480,/volcano-shrew
4481,/white-tailed-mountain-vole
4482,/ruwenzori-shrew
4483,/ashninka-arboreal-chinchilla-rat
4484,/delicate-vesper-mouse
4485,/long-tailed-brown-toothed-shrew
4486,/mindoro-shrew
4487,/sodys-tree-rat
4488,/tweedys-crab-eating-rat
4489,/puerto-rican-flower-bat
4490,/big-mexican-small-eared-shrew
4491,/hairy-little-fruit-bat
4492,/lunda-rope-squirrel
4493,/philippine-forest-horseshoe-bat
4494,/tupaia-miocenica
4495,/big-eared-brown-bat
4496,/muisk-vole
4497,/neacomys-spinosus
4498,/thereses-shrew
4499,/hairy-big-eared-bat
4500,/javanese-shrew
4501,/mexican-shrew
4502,/new-caledonia-wattled-bat
4503,/abrothrix-jelskii
4504,/chilean-myotis
4505,/colombian-soft-furred-spiny-rat
4506,/eared-hutia
4507,/euryoryzomys-nitidus
4508,/foxs-shrew
4509,/microryzomys-minutus
4510,/mutable-sun-squirrel
4511,/northwestern-fat-mouse
4512,/nephelomys-childi
4513,/abrothrix-illuteus
4514,/desert-yellow-bat
4515,/goodfellows-tuco-tuco
4516,/lesser-short-tailed-gerbil
4517,/millers-long-tongued-bat
4518,/fiery-spiny-mouse
4519,/goodwins-broad-clawed-shrew
4520,/lesser-forest-shrew
4521,/millards-rat
4522,/mount-kenya-mole-shrew
4523,/phayres-squirrel
4524,/allens-striped-bat
4525,/dar-es-salaam-pipistrelle
4526,/jentinks-dormouse
4527,/manusela-mosaic-tailed-rat
4528,/silent-dormouse
4529,/tien-shan-red-backed-vole
4530,/arianuss-rat
4531,/coyhaique-tuco-tuco
4532,/hindes-rock-rat
4533,/long-tailed-musk-shrew
4534,/san-lorenzo-mouse
4535,/cameroonian-forest-shrew
4536,/darien-pocket-gopher
4537,/desert-pipistrelle
4538,/duke-of-abruzzis-free-tailed-bat
4539,/hussons-yellow-bat
4540,/orizaba-long-tailed-shrew
4541,/salenskis-shrew
4542,/silver-fruit-eating-bat
4543,/striped-leaf-nosed-bat
4544,/thomass-yellow-bat
4545,/african-dusky-shrew
4546,/dwarf-bonneted-bat
4547,/gracile-naked-tailed-shrew
4548,/sumatran-shrewlike-mouse
4549,/black-footed-shrew
4550,/lesser-ryukyu-shrew
4551,/maya-mouse
4552,/raddes-shrew
4553,/round-eared-tube-nosed-bat
4554,/thailand-roundleaf-bat
4555,/tien-shan-vole
4556,/dneper-common-shrew
4557,/lamottes-shrew
4558,/mount-kahuzi-climbing-mouse
4559,/rusty-pipistrelle
4560,/small-footed-shrew
4561,/timorese-horseshoe-bat
4562,/perameles-bowensis
4563,/beccaris-shrew
4564,/bornean-shrew
4565,/bushveld-horseshoe-bat
4566,/crosses-shrew
4567,/equatorial-dog-faced-bat
4568,/peterss-mouse
4569,/tarabuls-gerbil
4570,/euryoryzomys-lamia
4571,/small-white-toothed-rat
4572,/welwitschs-bat
4573,/eastern-bent-wing-bat
4574,/celebes-dwarf-squirrel
4575,/luzon-short-nosed-rat
4576,/pfeiffers-red-bat
4577,/plateau-vole
4578,/severtzovs-jerboa
4579,/talas-tuco-tuco
4580,/van-deusens-rat
4581,/bucharian-vole
4582,/caucasian-shrew
4583,/lesser-sheath-tailed-bat
4584,/nicaraguan-pocket-gopher
4585,/southern-tuco-tuco
4586,/daghestan-pine-vole
4587,/paratriaenops-pauliani
4588,/false-serotine-bat
4589,/great-bent-winged-bat
4590,/moonshine-shrew
4591,/roosevelts-shrew
4592,/sand-colored-soft-furred-rat
4593,/tsingy-tufted-tailed-rat
4594,/aegialomys-xanthaeolus
4595,/bismarck-giant-rat
4596,/colombian-forest-mouse
4597,/grants-forest-shrew
4598,/ansorges-free-tailed-bat
4599,/ethiopian-thicket-rat
4600,/kahuzi-swamp-shrew
4601,/noltheniuss-long-tailed-climbing-mouse
4602,/nyctophilus-daedalus
4603,/pratts-roundleaf-bat
4604,/western-nesomys
4605,/balkan-mole-rat
4606,/hoopers-mouse
4607,/kakadu-pebble-mound-mouse
4608,/middendorfs-vole
4609,/caucasian-birch-mouse
4610,/southern-pygmy-mouse
4611,/bougainville-mosaic-tailed-rat
4612,/dents-horseshoe-bat
4613,/evorsk-vole
4614,/intermediate-long-fingered-bat
4615,/rendalls-serotine
4616,/west-african-pygmy-shrew
4617,/brazilian-spiny-tree-rat
4618,/guatemalan-myotis
4619,/heavenly-hill-rat
4620,/luzon-cordillera-forest-mouse
4621,/dollmans-tree-mouse
4622,/oku-mouse-shrew
4623,/saussures-shrew
4624,/desmarests-spiny-pocket-mouse
4625,/sumatran-spiny-rat
4626,/yankari-shrew
4627,/bottas-gerbil
4628,/chihuahuan-pocket-mouse
4629,/necklace-pipistrelle
4630,/african-groove-toothed-rat
4631,/oriental-shrew
4632,/trinidad-dog-like-bat
4633,/lagos-serotine
4634,/least-forest-mouse
4635,/nehrings-blind-mole-rat
4636,/olympic-shrew
4637,/trinidad-spiny-pocket-mouse
4638,/vinogradovs-jird
4639,/angoni-vlei-rat
4640,/beady-eyed-mouse
4641,/burmese-short-tailed-shrew
4642,/mount-gargues-pipistrelle
4643,/northern-free-tailed-bat
4644,/chudeaus-spiny-mouse
4645,/bonda-mastiff-bat
4646,/congo-gerbil
4647,/nelsons-kangaroo-rat
4648,/burmese-whiskered-bat
4649,/moloneys-mimic-bat
4650,/nimba-shrew
4651,/papillose-woolly-bat
4652,/kenneths-white-toothed-rat
4653,/salvins-big-eyed-bat
4654,/schidlovskys-vole
4655,/tawny-bellied-cotton-rat
4656,/tropical-big-eared-brown-bat
4657,/bioko-forest-shrew
4658,/dormouse-tufted-tailed-rat
4659,/four-striped-ground-squirrel
4660,/northern-rock-mouse
4661,/rio-grande-ground-squirrel
4662,/arnhem-sheath-tailed-bat
4663,/large-eared-gray-shrew
4664,/palawan-soft-furred-mountain-rat
4665,/scotophilus-tandrefana
4666,/steins-rat
4667,/jico-deer-mouse
4668,/namib-long-eared-bat
4669,/western-new-guinea-mountain-rat
4670,/whiteheads-woolly-bat
4671,/aellens-pipistrelle
4672,/angulate-pipistrelle
4673,/fochs-tuco-tuco
4674,/sodys-yellow-house-bat
4675,/chestnut-bellied-shrew
4676,/gervaiss-fruit-eating-bat
4677,/sudanian-grass-rat
4678,/taiwanese-brown-toothed-shrew
4679,/cerradomys-vivoi
4680,/greenwoods-shrew
4681,/javan-mastiff-bat
4682,/kaisers-rock-rat
4683,/salokko-rat
4684,/greater-papuan-pipistrelle
4685,/himalayan-whiskered-bat
4686,/miniopterus-mahafaliensis
4687,/tondano-rat
4688,/yucatan-small-eared-shrew
4689,/aratathomass-yellow-shouldered-bat
4690,/cuban-yellow-bat
4691,/lavals-disk-winged-bat
4692,/lorings-rat
4693,/mount-popa-pipistrelle
4694,/paramushir-shrew
4695,/schelkovnikovs-pine-vole
4696,/swinnys-horseshoe-bat
4697,/giant-ghost-faced-bat
4698,/dark-winged-lesser-house-bat
4699,/blackish-white-toothed-shrew
4700,/brazilian-funnel-eared-bat
4701,/canuts-horseshoe-bat
4702,/dormers-bat
4703,/hairy-fruit-eating-bat
4704,/highland-tuco-tuco
4705,/kivu-shrew
4706,/gansu-shrew
4707,/medje-free-tailed-bat
4708,/moon-forest-shrew
4709,/sir-david-attenboroughs-myotis
4710,/maries-vole
4711,/rain-forest-shrew
4712,/red-hipped-squirrel
4713,/zaphirs-shrew
4714,/brazilian-shrew-mouse
4715,/elgon-shrew
4716,/brantss-climbing-mouse
4717,/jentinks-squirrel
4718,/lesser-papuan-pipistrelle
4719,/sakhalin-vole
4720,/sulawesi-root-rat
4721,/ferreiras-fish-eating-rat
4722,/grauers-large-headed-shrew
4723,/handleyomys-rostratus
4724,/panay-shrew
4725,/zarudnys-rock-shrew
4726,/conovers-tuco-tuco
4727,/dahls-jird
4728,/giluwe-rat
4729,/lesser-striped-shrew
4730,/mexican-water-mouse
4731,/transcaspian-vole
4732,/verapaz-shrew
4733,/celebes-rat
4734,/eastern-voalavo
4735,/grasses-shrew
4736,/hutan-shrew
4737,/mexican-harvest-mouse
4738,/platyrrhinus-ismaeli
4739,/smoky-white-toothed-shrew
4740,/dark-footed-mouse-shrew
4741,/geata-mouse-shrew
4742,/lesser-naked-bat
4743,/manenguba-shrew
4744,/short-headed-broad-nosed-bat
4745,/tricolored-big-eared-bat
4746,/atacama-myotis
4747,/dark-brown-serotine
4748,/hildebrandts-horseshoe-bat
4749,/mindoro-striped-rat
4750,/oligoryzomys-rupestris
4751,/myotis-midastactus
4752,/akodon-caenosus
4753,/bottegos-shrew
4754,/cameroonian-shrew
4755,/carrikers-round-eared-bat
4756,/hellers-broad-nosed-bat
4757,/kemps-thicket-rat
4758,/large-false-serotine
4759,/pygmy-rock-mouse
4760,/sheath-tailed-mouse
4761,/tanzanian-shrew
4762,/chinese-white-toothed-shrew
4763,/de-viss-woolly-rat
4764,/hoogstraals-gerbil
4765,/white-bellied-free-tailed-bat
4766,/aellens-roundleaf-bat
4767,/arabian-pipistrelle
4768,/fernandezs-sword-nosed-bat
4769,/great-balkhan-mouse-like-hamster
4770,/hylaeamys-perenensis
4771,/large-toothed-hairy-tailed-rat
4772,/little-yellow-bat
4773,/niceforos-big-eared-bat
4774,/oldfield-white-bellied-rat
4775,/reigs-tuco-tuco
4776,/ridleys-leaf-nosed-bat
4777,/somali-shrew
4778,/southern-dog-faced-bat
4779,/angolan-long-eared-bat
4780,/guinean-gerbil
4781,/kazbeg-birch-mouse
4782,/lesser-long-fingered-bat
4783,/slender-harvest-mouse
4784,/sturnira-hondurensis
4785,/hoses-mongoose
4786,/aberdare-mountains-african-mole-rat
4787,/bourrets-horseshoe-bat
4788,/brocks-yellow-eared-bat
4789,/false-canyon-mouse
4790,/koopmans-rat
4791,/mount-cameroon-forest-shrew
4792,/central-mexican-broad-clawed-shrew
4793,/clarkes-vole
4794,/congo-white-toothed-shrew
4795,/lesser-rock-shrew
4796,/mentawai-squirrel
4797,/oubangui-mouse
4798,/small-rufous-horseshoe-bat
4799,/big-eared-pipistrelle
4800,/butiaba-naked-tailed-shrew
4801,/guinean-horseshoe-bat
4802,/harrisons-large-eared-giant-mastiff-bat
4803,/melanomys-caliginosus
4804,/melcks-house-bat
4805,/oaxacan-broad-clawed-shrew
4806,/palawan-spiny-rat
4807,/salvins-spiny-pocket-mouse
4808,/desert-musk-shrew
4809,/monards-dormouse
4810,/ryukyu-tube-nosed-bat
4811,/steadfast-tube-nosed-fruit-bat
4812,/creek-groove-toothed-swamp-rat
4813,/fischers-little-fruit-bat
4814,/flat-skulled-shrew
4815,/goldmans-broad-clawed-shrew
4816,/madagascar-free-tailed-bat
4817,/myotis-nyctor
4818,/new-britain-water-rat
4819,/remys-pygmy-shrew
4820,/tanala-tufted-tailed-rat
4821,/lesser-antillean-funnel-eared-bat
4822,/indochinese-serow
4823,/bare-tailed-armored-tree-rat
4824,/ghana-mole-rat
4825,/irenomys
4826,/little-tube-nosed-bat
4827,/montane-long-nosed-squirrel
4828,/patagonian-chinchilla-mouse
4829,/pels-pouched-bat
4830,/surat-serotine
4831,/ipanema-bat
4832,/kozlovs-shrew
4833,/least-yellow-bat
4834,/stoliczkas-trident-bat
4835,/troughtons-sheath-tailed-bat
4836,/tucuman-tuco-tuco
4837,/yellow-spotted-brush-furred-rat
4838,/burtons-gerbil
4839,/flat-headed-myotis
4840,/montane-mouse-shrew
4841,/pallid-large-footed-myotis
4842,/famatina-chinchilla-rat
4843,/horsfields-bat
4844,/howells-forest-shrew
4845,/kilimanjaro-mouse-shrew
4846,/lappet-eared-free-tailed-bat
4847,/mentawai-three-striped-squirrel
4848,/saxatilomys
4849,/thin-mouse-shrew
4850,/western-gerbil
4851,/littledales-whistling-rat
4852,/panamanian-climbing-rat
4853,/sigmodontomys-alfari
4854,/zarudnys-jird
4855,/kivu-long-haired-shrew
4856,/montane-wood-mouse
4857,/pavels-seram-mosaic-tailed-rat
4858,/raineys-shrew
4859,/tarella-shrew
4860,/zempoaltepec
4861,/rhynchomys-labo
4862,/shark-bay-mouse
4863,/african-long-fingered-bat
4864,/coppery-pipistrelle
4865,/emilys-tuco-tuco
4866,/western-bent-winged-bat
4867,/elegant-myotis
4868,/greater-stripe-backed-shrew
4869,/punta-de-vacas-chinchilla-rat
4870,/rufous-dog-faced-bat
4871,/savanna-gerbil
4872,/southern-big-eared-mouse
4873,/sudan-gerbil
4874,/upper-galilee-mountains-blind-mole-rat
4875,/malayan-tailless-leaf-nosed-bat
4876,/occidental-gerbil
4877,/oligoryzomys-microtis
4878,/senegal-gerbil
4879,/snow-mountains-grassland-mosaic-tailed-rat
4880,/somalian-gerbil
4881,/poncelets-giant-rat
4882,/waiomys
4883,/antioquian-sac-winged-bat
4884,/de-wintons-long-eared-bat
4885,/gregarious-short-tailed-rat
4886,/johnstons-african-dormouse
4887,/mahomet-mouse
4888,/mamfe-shrew
4889,/nephelomys-levipes
4890,/oreoryzomys
4891,/peterss-musk-shrew
4892,/banka-shrew
4893,/brown-tube-nosed-bat
4894,/chestnut-long-tongued-bat
4895,/daltons-mouse
4896,/grizzled-mexican-small-eared-shrew
4897,/medelln-small-eared-shrew
4898,/nelsons-giant-deer-mouse
4899,/peterss-pipistrelle
4900,/pygmy-brown-toothed-shrew
4901,/stella-wood-mouse
4902,/yulungshan-vole
4903,/banahao-shrew-rat
4904,/black-clawed-brush-furred-rat
4905,/hamiltons-tomb-bat
4906,/jamaican-red-bat
4907,/peleng-rat
4908,/spotted-free-tailed-bat
4909,/aztec-mastiff-bat
4910,/baluchi-mouse-like-hamster
4911,/chinese-pipistrelle
4912,/genowayss-yellow-bat
4913,/godmans-long-tailed-bat
4914,/marinkelles-sword-nosed-bat
4915,/monos-short-tailed-bat
4916,/paratriaenops-furculus
4917,/short-nosed-harvest-mouse
4918,/sinaloan-pocket-mouse
4919,/strange-big-eared-brown-bat
4920,/vogelkop-mountain-rat
4921,/whitish-dwarf-squirrel
4922,/macaca-libyca
4923,/gray-spiny-mouse
4924,/halcyon-horseshoe-bat
4925,/oaxaca-giant-deer-mouse
4926,/thomass-nectar-bat
4927,/underwoods-water-mouse
4928,/melissas-yellow-eared-bat
4929,/microryzomys-altissimus
4930,/peruvian-tree-rat
4931,/petersons-free-tailed-bat
4932,/small-toothed-long-eared-bat
4933,/social-pipistrelle
4934,/spurrells-free-tailed-bat
4935,/yellow-bellied-brush-furred-rat
4936,/ashy-gray-tube-nosed-bat
4937,/bibundi-bat
4938,/fischers-shrew
4939,/moroccan-jird
4940,/principal-gerbil
4941,/rhinolophus-belligerator
4942,/smiths-zokor
4943,/zieglers-water-rat
4944,/altiplano-chinchilla-mouse
4945,/chaotung-vole
4946,/crumps-mouse
4947,/rosevears-striped-grass-mouse
4948,/brockmans-gerbil
4949,/chibchan-water-mouse
4950,/lesser-congo-shrew
4951,/makwassie-musk-shrew
4952,/peninsular-shrew
4953,/sinaloan-mastiff-bat
4954,/sowells-short-tailed-bat
4955,/villas-gray-shrew
4956,/white-winged-dog-like-bat
4957,/zacatecan-deer-mouse
4958,/budins-tuco-tuco
4959,/gray-short-tailed-bat
4960,/kachin-red-backed-vole
4961,/neaves-mouse
4962,/orange-brown-atlantic-tree-rat
4963,/peterss-climbing-rat
4964,/petters-tufted-tailed-rat
4965,/walstons-tube-nosed-bat
4966,/culion-tree-squirrel
4967,/giant-thicket-rat
4968,/schaubs-myotis
4969,/southern-big-eared-brown-bat
4970,/ugandan-lowland-shrew
4971,/azuero-spider-monkey
4972,/broad-headed-pipistrelle
4973,/cynomops-milleri
4974,/incan-little-mastiff-bat
4975,/johans-spiny-mouse
4976,/nyiro-shrew
4977,/oecomys-bicolor
4978,/sumatran-long-tailed-shrew
4979,/upemba-shrew
4980,/blazed-luzon-shrew-rat
4981,/cadornas-pipistrelle
4982,/shaw-mayers-brush-mouse
4983,/taiwan-broad-muzzled-myotis
4984,/telfords-shrew
4985,/west-african-long-tailed-shrew
4986,/yellow-isthmus-rat
4987,/imaizumis-red-backed-vole
4988,/oecomys-sydandersoni
4989,/crocidura-annamitensis
4990,/ghana-rufous-nosed-rat
4991,/lesser-ranee-mouse
4992,/mearnss-pouched-mouse
4993,/san-luis-tuco-tuco
4994,/unexpected-cotton-rat
4995,/black-tufted-gerbil
4996,/busuanga-squirrel
4997,/feas-tree-rat
4998,/flat-headed-shrew
4999,/gland-tailed-free-tailed-bat
5000,/hairy-yellow-shouldered-bat
5001,/insular-myotis
5002,/minahassa-pipistrelle
