,url
309,/thomsons-gazelle
310,/giant-armadillo
311,/addax
312,/short-beaked-echidna
313,/gayal
314,/patagonian-mara
315,/wood-bison
316,/brown-throated-three-toed-sloth
317,/golden-lion-tamarin
318,/giraffe
319,/rothschilds-giraffe
320,/elephant-seal
321,/tamaraw
322,/fancy-mouse
323,/sable-antelope
324,/cave-hyena
325,/harbour-porpoise
326,/hamadryas-baboon
327,/common-bottlenose-dolphin
328,/thinhorn-sheep
329,/kashmir-stag
330,/white-nosed-coati
331,/rakali
332,/chacma-baboon
333,/panthera-leo-leo
334,/bat-eared-fox
335,/polynesian-rat
336,/syrian-brown-bear
337,/mediterranean-monk-seal
338,/tayra
339,/island-fox
340,/south-american-coati
341,/sunda-clouded-leopard
342,/giant-pangolin
343,/nyala
344,/grey-headed-flying-fox
345,/sea-mink
346,/steller-sea-lion
347,/southern-white-rhinoceros
348,/key-deer
349,/tiger-quoll
350,/african-civet
351,/northern-flying-squirrel
352,/oriental-small-clawed-otter
353,/waterbuck
354,/european-mink
355,/reticulated-giraffe
356,/barbary-sheep
357,/wild-goat
358,/hartebeest
359,/sooty-mangabey
360,/himalayan-tahr
361,/wood-mouse
362,/gerenuk
363,/ringed-seal
364,/beech-marten
365,/gambian-pouched-rat
366,/sumatran-elephant
367,/thomasomys-ucucha
368,/bharal
369,/borneo-elephant
370,/klipspringer
371,/giant-eland
372,/chinkara
373,/brazilian-tapir
374,/swift-fox
375,/indian-gray-mongoose
376,/tibetan-antelope
377,/tibetan-blue-bear
378,/sri-lankan-elephant
379,/eastern-chipmunk
380,/giant-forest-hog
381,/plains-bison
382,/collared-peccary
383,/topi
384,/common-genet
385,/argali
386,/mountain-zebra
387,/desert-bighorn-sheep
388,/pygmy-hog
389,/mountain-beaver
390,/american-pika
391,/etruscan-shrew
392,/cacomistle
393,/tibetan-fox
394,/amazonian-manatee
395,/swamp-rabbit
396,/european-water-vole
397,/olive-baboon
398,/andean-mountain-cat
399,/nubian-ibex
400,/florida-black-bear
401,/western-gray-squirrel
402,/sangai
403,/eastern-lowland-gorilla
404,/spinner-dolphin
405,/black-tailed-prairie-dog
406,/kodkod
407,/southern-pig-tailed-macaque
408,/kamchatka-brown-bear
409,/steppe-wolf
410,/chinese-pangolin
411,/water-opossum
412,/southern-flying-squirrel
413,/arabian-wolf
414,/oncilla
415,/indri
416,/north-pacific-right-whale
417,/roosevelt-elk
418,/taurine-cattle
419,/yellow-throated-marten
420,/olinguito
421,/north-african-elephant
422,/pygmy-three-toed-sloth
423,/weddel-seal
424,/marsican-brown-bear
425,/crab-eating-fox
426,/urial
427,/emperor-tamarin
428,/sri-lankan-leopard
429,/gobi-bear
430,/bay-cat
431,/alaska-peninsula-brown-bear
432,/common-opossum
433,/green-monkey
434,/marbled-cat
435,/boreal-woodland-caribou
436,/cotton-top-tamarin
437,/japanese-serow
438,/corsac-fox
439,/hooded-seal
440,/rissos-dolphin
441,/ground-pangolin
442,/finless-porpoise
443,/northern-short-tailed-shrew
444,/indian-palm-squirrel
445,/common-shrew
446,/indian-wild-ass
447,/lar-gibbon
448,/smooth-coated-otter
449,/common-wombat
450,/long-finned-pilot-whale
451,/roborovski-hamster
452,/mountain-hare
453,/melon-headed-whale
454,/masai-giraffe
455,/italian-wolf
456,/african-golden-cat
457,/red-necked-wallaby
458,/campbells-dwarf-hamster
459,/red-river-hog
460,/deer-mouse
461,/silver-backed-chevrotain
462,/senegal-bushbaby
463,/monito-del-monte
464,/crested-porcupine
465,/thirteen-lined-ground-squirrel
466,/siberian-musk-deer
467,/cinnamon-bear
468,/alpine-marmot
469,/tibetan-wolf
470,/eurasian-harvest-mouse
471,/pygmy-sperm-whale
472,/european-mole
473,/indian-muntjac
474,/white-tailed-jackrabbit
475,/drill
476,/iriomote-cat
477,/pseudoryzomys
478,/dwarf-sperm-whale
479,/kiang
480,/black-flying-fox
481,/common-ringtail-possum
482,/honduran-white-bat
483,/javan-leopard
484,/bearded-seal
485,/common-vole
486,/meadow-vole
487,/culpeo
488,/heavisides-dolphin
489,/black-wildebeest
490,/tucuxi
491,/douglas-squirrel
492,/bushpig
493,/hoary-marmot
494,/side-striped-jackal
495,/flat-headed-cat
496,/eastern-barred-bandicoot
497,/banded-mongoose
498,/crabeater-seal
499,/panamanian-white-faced-capuchin
500,/red-shanked-douc
501,/kouprey
502,/marine-otter
503,/reevess-muntjac
504,/lechwe
505,/hokkaido-wolf
506,/big-brown-bat
507,/common-marmoset
508,/aberts-squirrel
509,/armbrusters-wolf
510,/four-toed-hedgehog
511,/california-ground-squirrel
512,/siberian-weasel
513,/common-minke-whale
514,/tree-pangolin
515,/northern-hairy-nosed-wombat
516,/pampas-cat
517,/galapagos-sea-lion
518,/cross-river-gorilla
519,/asiatic-wildcat
520,/burchells-zebra
521,/geoffroys-cat
522,/indian-porcupine
523,/desert-cottontail
524,/celebes-crested-macaque
525,/blesbok
526,/himalayan-black-bear
527,/hectors-dolphin
528,/sunda-pangolin
529,/large-indian-civet
530,/japanese-badger
531,/chinese-mountain-cat
532,/western-grey-kangaroo
533,/indochinese-leopard
534,/saimaa-ringed-seal
535,/lowland-paca
536,/marco-polo-sheep
537,/rppells-fox
538,/eastern-elk
539,/european-hamster
540,/rocky-mountain-elk
541,/gees-golden-langur
542,/coquerels-sifaka
543,/pygmy-killer-whale
544,/iberian-wolf
545,/mountain-tapir
546,/omuras-whale
547,/roan-antelope
548,/sitatunga
549,/ecuadorian-squirrel-monkey
550,/asian-house-shrew
551,/tule-elk
552,/siberian-chipmunk
553,/egyptian-fruit-bat
554,/dorcas-gazelle
555,/japanese-dwarf-flying-squirrel
556,/visayan-warty-pig
557,/bezoar-ibex
558,/african-manatee
559,/bengal-fox
560,/crab-eating-raccoon
561,/potto
562,/bornean-bearded-pig
563,/northern-fur-seal
564,/geoffroys-spider-monkey
565,/long-eared-hedgehog
566,/cozumel-raccoon
567,/madame-berthes-mouse-lemur
568,/antarctic-fur-seal
569,/four-horned-antelope
570,/indian-aurochs
571,/masked-palm-civet
572,/formosan-black-bear
573,/lesser-kudu
574,/white-footed-mouse
575,/small-indian-civet
576,/siberian-ibex
577,/african-clawless-otter
578,/egyptian-mongoose
579,/great-plains-wolf
580,/white-lipped-peccary
581,/grants-zebra
582,/striped-polecat
583,/south-american-cougar
584,/himalayan-marmot
585,/dalls-porpoise
586,/chinese-hamster
587,/japanese-black-bear
588,/southern-tamandua
589,/common-pipistrelle
590,/malabar-large-spotted-civet
591,/oribi
592,/lowland-streaked-tenrec
593,/arctic-ground-squirrel
594,/black-capped-capuchin
595,/pacific-white-sided-dolphin
596,/northwest-african-cheetah
597,/tammar-wallaby
598,/hog-deer
599,/norway-lemming
600,/caspian-seal
601,/south-american-sea-lion
602,/sitka-deer
603,/philippine-flying-lemur
604,/olympic-marmot
605,/marsh-rabbit
606,/kirks-dik-dik
607,/short-beaked-common-dolphin
608,/greater-cane-rat
609,/pygmy-rabbit
610,/eastern-mole
611,/blue-monkey
612,/bontebok
613,/hoffmanns-two-toed-sloth
614,/java-mouse-deer
615,/syrian-elephant
616,/antelope-jackrabbit
617,/sunda-flying-lemur
618,/mongolian-wild-ass
619,/yellow-baboon
620,/patas-monkey
621,/antilopine-kangaroo
622,/steenbok
623,/puku
624,/amami-rabbit
625,/philippine-mouse-deer
626,/goodmans-mouse-lemur
627,/silky-anteater
628,/short-eared-dog
629,/canis-lupus-dingo
630,/marbled-polecat
631,/eastern-quoll
632,/hazel-dormouse
633,/central-american-agouti
634,/tufted-deer
635,/australian-sea-lion
636,/comersons-dolphin
637,/nilgiri-langur
638,/pygmy-right-whale
639,/rusa-deer
640,/glacier-bear
641,/blanfords-fox
642,/bushy-tailed-woodrat
643,/interior-alaskan-wolf
644,/bonnet-macaque
645,/goitered-gazelle
646,/svalbard-reindeer
647,/small-asian-mongoose
648,/cape-fox
649,/pacarana
650,/lesser-mouse-deer
651,/porcupine-caribou
652,/bank-vole
653,/greater-horseshoe-bat
654,/chacoan-peccary
655,/prairie-vole
656,/mexican-agouti
657,/tundra-wolf
658,/south-american-gray-fox
659,/siberian-roe-deer
660,/australian-fur-seal
661,/brown-fur-seal
662,/new-zealand-sea-lion
663,/grants-gazelle
664,/darwins-fox
665,/hoary-bat
666,/rock-cavy
667,/walia-ibex
668,/yellow-mongoose
669,/ross-seal
670,/southern-hairy-nosed-wombat
671,/short-finned-pilot-whale
672,/cuban-solenodon
673,/grizzled-giant-squirrel
674,/black-giant-squirrel
675,/persian-fallow-deer
676,/elds-deer
677,/hog-badger
678,/golden-monkey
679,/kob
680,/black-and-white-ruffed-lemur
681,/pygmy-blue-whale
682,/newfoundland-wolf
683,/striped-dolphin
684,/western-long-beaked-echidna
685,/east-african-oryx
686,/indian-boar
687,/water-chevrotain
688,/guinea-baboon
689,/grey-rhebok
690,/richardsons-ground-squirrel
691,/toque-macaque
692,/volcano-rabbit
693,/south-african-springhare
694,/long-tailed-chinchilla
695,/swamp-wallaby
696,/bushbuck
697,/british-columbia-wolf
698,/eastern-spotted-skunk
699,/indiana-bat
700,/zaglossus-hacketti
701,/zanzibar-red-colobus
702,/southeast-african-cheetah
703,/ili-pika
704,/red-legged-pademelon
705,/desert-warthog
706,/linnaeuss-two-toed-sloth
707,/moonrat
708,/spectral-bat
709,/pale-throated-three-toed-sloth
710,/cape-hare
711,/golden-mantled-ground-squirrel
712,/laotian-rock-rat
713,/spotted-seal
714,/american-red-fox
715,/bornean-rhinoceros
716,/dusky-dolphin
717,/greater-bilby
718,/somali-wild-ass
719,/hispid-hare
720,/bald-uakari
721,/screaming-hairy-armadillo
722,/dama-gazelle
723,/philippine-pangolin
724,/greater-grison
725,/damaraland-mole-rat
726,/ursus-maritimus-tyrannus
727,/nubian-giraffe
728,/leadbeaters-possum
729,/western-red-colobus
730,/kri-kri
731,/lesser-capybara
732,/slender-mongoose
733,/steppe-polecat
734,/hooded-skunk
735,/eastern-red-bat
736,/panthera-leo-fossilis
737,/mountain-pygmy-possum
738,/white-winged-vampire-bat
739,/japanese-river-otter
740,/red-ruffed-lemur
741,/southern-brown-bandicoot
742,/hairy-legged-vampire-bat
743,/gulf-coast-jaguarundi
744,/common-wallaroo
745,/aquatic-genet
746,/saudi-gazelle
747,/philippine-deer
748,/panthera-tigris-soloensis
749,/mantled-howler-monkey
750,/red-hartebeest
751,/indian-ocean-bottlenose-dolphin
752,/cape-genet
753,/black-lion-tamarin
754,/nilgiri-marten
755,/spectacled-flying-fox
756,/brush-rabbit
757,/manchurian-wapiti
758,/dusky-leaf-monkey
759,/northern-bottlenose-whale
760,/huemul
761,/silky-sifaka
762,/south-african-giraffe
763,/spanish-ibex
764,/african-forest-buffalo
765,/brown-spider-monkey
766,/northern-tamandua
767,/japanese-marten
768,/atlantic-white-sided-dolphin
769,/long-nosed-bandicoot
770,/marsh-deer
771,/tasmanian-pademelon
772,/ribbon-seal
773,/mantled-guereza
774,/hispaniolan-solenodon
775,/barren-ground-caribou
776,/common-duiker
777,/malagasy-civet
778,/european-mouflon
779,/scottish-red-deer
780,/astor-markhor
781,/west-african-giraffe
782,/stump-tailed-macaque
783,/mountain-gazelle
784,/meadow-jumping-mouse
785,/antarctic-minke-whale
786,/western-spotted-skunk
787,/barbary-stag
788,/cape-ground-squirrel
789,/eastern-moose
790,/little-red-flying-fox
791,/rough-toothed-dolphin
792,/syrian-wild-ass
793,/red-faced-spider-monkey
794,/balkan-lynx
795,/black-headed-spider-monkey
796,/snow-sheep
797,/feathertail-glider
798,/spotted-necked-otter
799,/bubal-hartebeest
800,/silvery-lutung
801,/tarbagan-marmot
802,/american-hog-nosed-skunk
803,/neotropical-river-otter
804,/panthera-pardus-spelaea
805,/east-siberian-brown-bear
806,/atlantic-spotted-dolphin
807,/giant-peccary
808,/goeldis-marmoset
809,/rock-squirrel
810,/white-faced-saki
811,/northern-quoll
812,/central-american-squirrel-monkey
813,/black-and-rufous-elephant-shrew
814,/japanese-weasel
815,/northeast-african-cheetah
816,/persian-onager
817,/cape-wild-dog
818,/matschies-tree-kangaroo
819,/japanese-boar
820,/bernards-wolf
821,/diana-monkey
822,/vancouver-island-marmot
823,/eastern-black-rhinoceros
824,/new-zealand-fur-seal
825,/squirrel-glider
826,/western-chimpanzee
827,/mountain-cottontail
828,/giant-otter-shrew
829,/white-bellied-musk-deer
830,/caucasian-wisent
831,/woodland-jumping-mouse
832,/russian-desman
833,/red-slender-loris
834,/brown-long-eared-bat
835,/hawaiian-hoary-bat
836,/yellow-necked-mouse
837,/field-vole
838,/northern-rocky-mountain-wolf
839,/pygmy-slow-loris
840,/woylie
841,/north-sulawesi-babirusa
842,/pampas-deer
843,/flores-giant-rat
844,/eurasian-water-shrew
845,/white-tailed-mongoose
846,/gray-mouse-lemur
847,/great-flying-fox
848,/long-nosed-potoroo
849,/silver-haired-bat
850,/hoary-fox
851,/common-dwarf-mongoose
852,/ussuri-dhole
853,/florida-black-wolf
854,/riverine-rabbit
855,/townsends-big-eared-bat
856,/rhim-gazelle
857,/desert-hedgehog
858,/giant-sable-antelope
859,/central-chimpanzee
860,/himalayan-serow
861,/gunnisons-prairie-dog
862,/panthera-onca-augusta
863,/louisiana-black-bear
864,/lesser-bandicoot-rat
865,/francois-langur
866,/wondiwoi-tree-kangaroo
867,/hirola
868,/west-caucasian-tur
869,/pampas-fox
870,/gray-bat
871,/lesser-hedgehog-tenrec
872,/greater-glider
873,/desert-kangaroo-rat
874,/long-tailed-pangolin
875,/palawan-stink-badger
876,/sir-davids-long-beaked-echidna
877,/merriams-elk
878,/european-jackal
879,/long-eared-jerboa
880,/western-moose
881,/north-african-hedgehog
882,/lynx-issiodorensis
883,/kordofan-giraffe
884,/least-chipmunk
885,/tapeti
886,/philippine-warty-pig
887,/myanmar-snub-nosed-monkey
888,/hourglass-dolphin
889,/malayan-civet
890,/verreauxs-sifaka
891,/nubian-wild-ass
892,/bottas-pocket-gopher
893,/vancouver-island-wolf
894,/thorolds-deer
895,/arabian-gazelle
896,/spinifex-hopping-mouse
897,/mongolian-gazelle
898,/agile-wallaby
899,/bornean-ferret-badger
900,/utah-prairie-dog
901,/southern-african-wildcat
902,/banded-palm-civet
903,/goodfellows-tree-kangaroo
904,/fat-tailed-gerbil
905,/eastern-chimpanzee
906,/black-wallaroo
907,/alexander-archipelago-wolf
908,/musky-rat-kangaroo
909,/macfarlanes-bear
910,/red-gazelle
911,/honey-possum
912,/liberian-mongoose
913,/hainan-black-crested-gibbon
914,/japanese-squirrel
915,/south-central-black-rhinoceros
916,/egyptian-wolf
917,/short-tailed-chinchilla
918,/northern-pig-tailed-macaque
919,/indo-pacific-humpback-dolphin
920,/pyrenean-desman
921,/new-zealand-lesser-short-tailed-bat
922,/turkmenian-kulan
923,/pantropical-spotted-dolphin
924,/galapagos-fur-seal
925,/de-brazzas-monkey
926,/gray-short-tailed-opossum
927,/zanzibar-servaline-genet
928,/bengal-slow-loris
929,/black-howler-monkey
930,/indian-hare
931,/south-american-fur-seal
932,/philippine-long-tailed-macaque
933,/central-european-boar
934,/desmarests-hutia
935,/european-ground-squirrel
936,/sichuan-takin
937,/california-mule-deer
938,/mexican-prairie-dog
939,/baluchistan-pygmy-jerboa
940,/daubentons-bat
941,/blainvilles-beaked-whale
942,/long-beaked-common-dolphin
943,/visayan-leopard-cat
944,/beldings-ground-squirrel
945,/golden-bamboo-lemur
946,/namdapha-flying-squirrel
947,/golden-takin
948,/natal-multimammate-mouse
949,/marsh-mongoose
950,/guadeloupe-raccoon
951,/tricolored-bat
952,/columbian-ground-squirrel
953,/armenian-mouflon
954,/black-flanked-rock-wallaby
955,/banded-linsang
956,/white-beaked-dolphin
957,/white-tailed-prairie-dog
958,/arctic-lemming
959,/collared-pika
960,/bali-cattle
961,/northern-sumatran-rhinoceros
962,/tonkin-snub-nosed-monkey
963,/giant-muntjac
964,/southern-african-hedgehog
965,/kaibab-squirrel
966,/mountain-reedbuck
967,/javan-lutung
968,/greater-bulldog-bat
969,/sunda-stink-badger
970,/atlas-wild-ass
971,/bobak-marmot
972,/newfoundland-pine-marten
973,/narrow-ridged-finless-porpoise
974,/buru-babirusa
975,/taruca
976,/royal-antelope
977,/indian-spotted-chevrotain
978,/formosan-rock-macaque
979,/round-tailed-ground-squirrel
980,/east-caucasian-tur
981,/peary-caribou
982,/panthera-leo-sinhaleyus
983,/garden-dormouse
984,/greenland-wolf
985,/cactus-mouse
986,/guadalupe-fur-seal
987,/mahogany-glider
988,/sri-lankan-sloth-bear
989,/ugandan-kob
990,/lesser-grison
991,/stone-sheep
992,/southern-three-banded-armadillo
993,/burrunan-dolphin
994,/palawan-bearded-pig
995,/yellow-backed-duiker
996,/lumholtzs-tree-kangaroo
997,/labrador-wolf
998,/brush-tailed-phascogale
999,/montane-guinea-pig
1000,/south-western-black-rhinoceros
1001,/boodie
1002,/cave-wolf
1003,/egyptian-weasel
1004,/red-tailed-monkey
1005,/red-crested-tree-rat
1006,/white-headed-langur
1007,/molinas-hog-nosed-skunk
1008,/altai-wapiti
1009,/humboldts-hog-nosed-skunk
1010,/little-red-kaluta
1011,/cape-mountain-zebra
1012,/soemmerrings-gazelle
1013,/red-fronted-gazelle
1014,/javan-ferret-badger
1015,/agile-gibbon
1016,/chapmans-zebra
1017,/straw-coloured-fruit-bat
1018,/clymene-dolphin
1019,/large-eared-pika
1020,/uinta-ground-squirrel
1021,/caucasian-moose
1022,/malayan-porcupine
1023,/eastern-long-beaked-echidna
1024,/christmas-island-shrew
1025,/bactrian-deer
1026,/blue-eyed-black-lemur
1027,/spotted-linsang
1028,/bohor-reedbuck
1029,/giant-tapir
1030,/tailless-tenrec
1031,/pied-tamarin
1032,/common-noctule
1033,/allens-swamp-monkey
1034,/japanese-giant-flying-squirrel
1035,/bolivian-river-dolphin
1036,/ursus-etruscus
1037,/woodland-oldfield-mouse
1038,/hoses-langur
1039,/pallid-bat
1040,/southern-viscacha
1041,/western-hoolock-gibbon
1042,/northern-white-breasted-hedgehog
1043,/maned-rat
1044,/burmese-ferret-badger
1045,/gnthers-dik-dik
1046,/ladoga-seal
1047,/buettikofers-epauletted-fruit-bat
1048,/chinese-ferret-badger
1049,/eurasian-pygmy-shrew
1050,/la-plata-dolphin
1051,/arctic-shrew
1052,/arabian-tahr
1053,/pyrenean-chamois
1054,/grivet
1055,/hairy-nosed-otter
1056,/mauritian-flying-fox
1057,/sunda-slow-loris
1058,/african-palm-civet
1059,/greater-mouse-deer
1060,/southern-river-otter
1061,/bouviers-red-colobus
1062,/european-wildcat
1063,/southern-pudu
1064,/bairds-beaked-whale
1065,/brydes-whale
1066,/bongo-antelope
1067,/bairds-tapir
1068,/barasingha
1069,/purple-faced-langur
1070,/brazilian-three-banded-armadillo
1071,/asian-badger
1072,/ghost-bat
1073,/greater-short-nosed-fruit-bat
1074,/mountain-anoa
1075,/new-england-cottontail
1076,/blue-duiker
1077,/lowland-anoa
1078,/siberian-flying-squirrel
1079,/suni
1080,/mountain-weasel
1081,/mountain-nyala
1082,/himalayan-goral
1083,/maned-sloth
1084,/cape-porcupine
1085,/greater-mouse-eared-bat
1086,/common-spotted-cuscus
1087,/southern-right-whale-dolphin
1088,/pale-fox
1089,/marsh-rice-rat
1090,/sunda-leopard-cat
1091,/black-snub-nosed-monkey
1092,/visayan-spotted-deer
1093,/red-brocket
1094,/lichtensteins-hartebeest
1095,/american-water-shrew
1096,/yellow-tailed-woolly-monkey
1097,/fat-tailed-dwarf-lemur
1098,/ruddy-mongoose
1099,/ailuropoda-microta
1100,/lesser-horseshoe-bat
1101,/cuviers-gazelle
1102,/felis-attica
1103,/caspian-red-deer
1104,/rodrigues-flying-fox
1105,/parma-wallaby
1106,/american-pygmy-shrew
1107,/dusky-pademelon
1108,/servaline-genet
1109,/manitoban-elk
1110,/white-eared-opossum
1111,/sumatran-striped-rabbit
1112,/white-headed-capuchin
1113,/african-pygmy-mouse
1114,/mona-monkey
1115,/golden-headed-lion-tamarin
1116,/prehensile-tailed-porcupine
1117,/indian-long-eared-hedgehog
1118,/spectral-tarsier
1119,/tibetan-macaque
1120,/javan-slow-loris
1121,/prevosts-squirrel
1122,/diademed-sifaka
1123,/gray-four-eyed-opossum
1124,/malagasy-giant-rat
1125,/long-tailed-goral
1126,/big-hairy-armadillo
1127,/alaskan-tundra-wolf
1128,/capped-langur
1129,/northern-olingo
1130,/northern-right-whale-dolphin
1131,/ryukyu-flying-fox
1132,/yellow-spotted-rock-hyrax
1133,/dibatag
1134,/rufous-hare-wallaby
1135,/african-striped-weasel
1136,/southern-reedbuck
1137,/araguaian-river-dolphin
1138,/crowned-lemur
1139,/sumatran-serow
1140,/red-giant-flying-squirrel
1141,/northern-lynx
1142,/subantarctic-fur-seal
1143,/javan-warty-pig
1144,/zebra-duiker
1145,/greater-noctule-bat
1146,/large-japanese-field-mouse
1147,/round-tailed-muskrat
1148,/desert-bandicoot
1149,/sierra-nevada-bighorn-sheep
1150,/common-brown-lemur
1151,/alpine-musk-deer
1152,/crab-eating-mongoose
1153,/southern-bog-lemming
1154,/celebes-warty-pig
1155,/saharan-striped-polecat
1156,/otter-civet
1157,/silvery-gibbon
1158,/northern-plains-gray-langur
1159,/camas-pocket-gopher
1160,/angolan-giraffe
1161,/spekes-gazelle
1162,/golden-palm-civet
1163,/texas-wolf
1164,/bornean-clouded-leopard
1165,/woodland-vole
1166,/assam-macaque
1167,/gray-brocket
1168,/yellow-footed-rock-wallaby
